Candidate_ID,Source_Molecule_ID,Rank,SMILES,Molecule_class,R1_SMILES,R2_SMILES,R3_SMILES,R4_SMILES,SA_score,logP,Predicted_log_kH,Prediction_uncertainty,High_value_flag,Beyond_limit_flag
HTS000098,virt_molwt_v1_full_0978735,98,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OC)OCCF,orthoester,C(COCCNC(=O)C=C)*,FCC*,CO*,CCCCCCCCCC*,3.506762611687183,4.138900000000003,5.63175076,0.6085055039466204,TRUE,FALSE
HTS000099,virt_molwt_v1_full_0704955,99,CCCCCCCCCCC(OC)(OCCCCCCO)OCCOCCN,orthoester,OCCCCCC*,C(COCCN)*,CO*,CCCCCCCCCC*,3.2743398463512534,4.378600000000003,5.62721232,0.7675018675868417,TRUE,FALSE
HTS000100,virt_molwt_v1_full_0571575,100,CCCCCCCCCCC(OC)(OCCNC(=O)OC)OCCOC,orthoester,C(CNC(=O)OC)*,COCC*,CO*,CCCCCCCCCC*,3.190737829086917,3.8530000000000015,5.62480508,0.6221815713871777,TRUE,FALSE
HTS000101,virt_molwt_v1_full_0094216,101,CCCCCCCCCCC(OCC)(OCCCl)OCCNC(=O)OC,orthoester,C(CNC(=O)OC)*,C(CCl)*,CCO*,CCCCCCCCCC*,3.310239620446243,4.835500000000004,5.61861954,0.5384272819383861,TRUE,FALSE
HTS000102,virt_molwt_v1_full_0243975,102,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C(CNC(=O)C=C)*,CO*,CCCCCCCCCC*,3.898845123955704,4.796200000000004,5.61682124,0.7405112101838581,TRUE,FALSE
HTS000103,virt_molwt_v1_full_0094995,103,CCCCCCCCCCC(OC)(OCCCl)OCCOCCN,orthoester,C(COCCN)*,C(CCl)*,CO*,CCCCCCCCCC*,3.3736727527374315,4.064700000000002,5.61380334,0.4922948066135763,TRUE,FALSE
HTS000104,virt_molwt_v1_full_0943636,104,CCCCCCCCCCC(OCC)(OCCOCCN)OCCOCCN,orthoester,C(COCCN)*,C(COCCN)*,CCO*,CCCCCCCCCC*,2.982483698508817,3.191300000000002,5.61244842,0.6950630466609095,TRUE,FALSE
HTS000105,virt_molwt_v1_full_1340655,105,CCCCCCCCCCC(OC)(OCCNC(=O)OC)Oc1c(C(=O)O)cccc1C(=O)O,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,C(CNC(=O)OC)*,CO*,CCCCCCCCCC*,3.2810399734896745,4.665400000000003,5.60956834,0.6960849432863767,TRUE,FALSE
HTS000106,virt_molwt_v1_full_1111335,106,CCCCCCCCCCC(OC)(OCCF)OCCF,orthoester,FCC*,FCC*,CO*,CCCCCCCCCC*,3.1119612214751946,4.7896000000000045,5.60904722,0.4509731450678117,TRUE,FALSE
HTS000107,virt_molwt_v1_full_0254895,107,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OC)OC1CCCCC1C(=O)O,orthoester,C=CC(=O)NCCOCC*,C1(*)CCCCC1C(=O)O,CO*,CCCCCCCCCC*,3.96214733041558,4.812800000000004,5.60715664,0.631931200239661,TRUE,FALSE
HTS000108,virt_molwt_v1_full_0597206,108,CCCOC(C)(OCC(C)(C)C)c1ccc(N(C)C)cc1,ketal,C(C(C)(C)C)*,C(CC)*,c1(*)ccc(N(C)C)cc1,C*,3.272820592450428,4.4146000000000045,5.606553379999999,0.2502414065684288,TRUE,FALSE
HTS000109,virt_molwt_v1_full_0997455,109,C=CCC(=O)OCCOC(CCCCCCCCCC)(OC)OCCOCCNC(=O)C=C,orthoester,C=CC(=O)NCCOCC*,C=CCC(=O)OCC*,CO*,CCCCCCCCCC*,3.597005654779018,4.288700000000003,5.597335859999999,0.6821755422999554,TRUE,FALSE
HTS000110,virt_molwt_v1_full_0119846,110,CN(C)c1ccc(C(C)(OCC(C)(C)C)OC(C)(C)C)cc1,ketal,C(C(C)(C)C)*,C(C)(C)(C)*,c1(*)ccc(N(C)C)cc1,C*,3.3150442418712984,4.803100000000005,5.59174826,0.2741543948315518,TRUE,FALSE
HTS000111,virt_molwt_v1_full_0281415,111,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OC)OCCNC(=O)C=C,orthoester,C=CC(=O)NCCOCC*,C=CC(=O)NCC*,CO*,CCCCCCCCCC*,3.5253494286999105,3.4716000000000005,5.590259680000001,0.7090647007876826,TRUE,FALSE
HTS000112,virt_molwt_v1_full_0254115,112,CCCCCCCCCCC(OC)(OCCOCCN)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C(COCCN)*,CO*,CCCCCCCCCC*,3.85461085330994,4.469300000000002,5.58588468,0.7590819285448505,TRUE,FALSE
HTS000113,virt_molwt_v1_full_0976395,113,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OC)OCCOC(=O)C=C,orthoester,C(COCCNC(=O)C=C)*,C(COC(=O)C=C)*,CO*,CCCCCCCCCC*,3.519732505622988,3.898600000000002,5.5762915,0.6560909098816596,TRUE,FALSE
HTS000114,virt_molwt_v1_full_0944415,114,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OC)OCCOCCN,orthoester,C=CC(=O)NCCOCC*,C(COCCN)*,CO*,CCCCCCCCCC*,3.481617963332945,3.1447000000000003,5.5687624200000005,0.7596247714467464,TRUE,FALSE
HTS000115,virt_molwt_v1_full_0704175,115,CCCCCCCCCCC(OC)(OCCCCCCO)OCCNC(=O)OC,orthoester,C(CNC(=O)OC)*,OCCCCCC*,CO*,CCCCCCCCCC*,3.217570806699496,4.759300000000003,5.5684337,0.6340689530440361,TRUE,FALSE
HTS000116,virt_molwt_v1_full_0289215,116,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OCCF,orthoester,C=CC(=O)NCC*,FCC*,CO*,CCCCCCCCCC*,3.4742303510520447,4.122300000000003,5.56804644,0.5390603151251502,TRUE,FALSE
HTS000117,virt_molwt_v1_full_0087195,117,CCCCCCCCCCC(OC)(OCCCl)OCCOC,orthoester,C(CCl)*,C(COC)*,CO*,CCCCCCCCCC*,3.2521817630937075,4.735800000000005,5.56723522,0.481901966910825,TRUE,FALSE
HTS000118,virt_molwt_v1_full_0001384,118,CCCCCC(OCC)(OCC)OCC,orthoester,CC*,CC*,O(CC)*,CCCCC*,2.838242312049696,3.330000000000002,5.5669607800000005,0.5300119904239463,TRUE,FALSE
HTS000119,virt_molwt_v1_full_0969376,119,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OCC)OCCNC(=O)OC,orthoester,C(COCCNC(=O)C=C)*,C(CNC(=O)OC)*,CCO*,CCCCCCCCCC*,3.4535535455978765,3.9155000000000015,5.564109520000001,0.6032023167903631,TRUE,FALSE
HTS000120,virt_molwt_v1_full_0095775,120,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OC)OCCCl,orthoester,C=CC(=O)NCCOCC*,C(CCl)*,CO*,CCCCCCCCCC*,3.4554126603726747,4.4082000000000034,5.5616661800000005,0.6247030239658983,TRUE,FALSE
HTS000121,virt_molwt_v1_full_0578596,121,C=CC(=O)OCCOC(CCCCCCCCCC)(OCC)OCCOC,orthoester,C(COC(=O)C=C)*,COCC*,CCO*,CCCCCCCCCC*,3.317808182554952,4.616300000000004,5.54826164,0.5608333618903734,TRUE,FALSE
HTS000122,virt_molwt_v1_full_0970935,122,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OC)OCCOCCNC(=O)C=C,orthoester,C=CC(=O)NCCOCC*,C(COCCNC(=O)C=C)*,CO*,CCCCCCCCCC*,3.172309866985132,3.4882000000000017,5.542976540000001,0.6764783250170594,TRUE,FALSE
HTS000123,virt_molwt_v1_full_1029436,123,C=CC(=O)OCCOC(CCCCCCCCCC)(OCC)OCCNC(=O)OC,orthoester,COC(=O)NCC*,C(COC(=O)C=C)*,CCO*,CCCCCCCCCC*,3.379544686075132,4.325900000000003,5.542375539999999,0.5801984515771879,TRUE,FALSE
HTS000124,virt_molwt_v1_full_0270496,124,C=CC(=O)NCCOC(CCCCCCCCCC)(OCC)OCCNC(=O)C=C,orthoester,C=CC(=O)NCC*,C(CNC(=O)C=C)*,CCO*,CCCCCCCCCC*,3.0701124942766524,3.845100000000002,5.53644416,0.6486567450417104,TRUE,FALSE
HTS000125,virt_molwt_v1_full_0174556,125,CCCCCCCCCCC(OCC)(OCCOCCN)OC1CCCCC1C(=O)OC,orthoester,COC(=O)C1CCCCC1*,C(COCCN)*,CCO*,CCCCCCCCCC*,3.917128154733387,4.947800000000004,5.5291016200000005,0.7169476165558105,TRUE,FALSE
HTS000126,virt_molwt_v1_full_0225926,126,CC(C)OC(C)(OCC(C)(C)C)c1ccc(N(C)C)cc1,ketal,C(C(C)(C)C)*,C(C)(C)*,c1(*)ccc(N(C)C)cc1,C*,3.3076854326102687,4.413000000000004,5.52794702,0.2610142828957252,TRUE,FALSE
HTS000127,virt_molwt_v1_full_0573915,127,C=C(C)C(=O)OCCOC(CCCCCCCCCC)(OC)OCCOC,orthoester,C=C(C)C(=O)OCC*,COCC*,CO*,CCCCCCCCCC*,3.2985490327573803,4.616300000000004,5.52667608,0.563422366058769,TRUE,FALSE
HTS000128,virt_molwt_v1_full_1031775,128,CCCCCCCCCCC(OC)(OCCF)OCCNC(=O)OC,orthoester,COC(=O)NCC*,FCC*,CO*,CCCCCCCCCC*,3.352597823579517,4.176100000000003,5.52629058,0.5090706355201696,TRUE,FALSE
HTS000129,virt_molwt_v1_full_0757995,129,CCCCCCCCCCC(OC)(OCCOCCN)OC1CCCCC1C(=O)OCC,orthoester,C1(*)CCCCC1C(=O)OCC,C(COCCN)*,CO*,CCCCCCCCCC*,3.874156388038543,4.947800000000004,5.52225366,0.7250426002140883,TRUE,FALSE
HTS000130,virt_molwt_v1_full_0280636,130,C=CC(=O)NCCOC(CCCCCCCCCC)(OCC)OCCOCCN,orthoester,C=CC(=O)NCC*,C(COCCN)*,CCO*,CCCCCCCCCC*,3.4433103939415237,3.518200000000001,5.51634168,0.6823358341324729,TRUE,FALSE
HTS000131,virt_molwt_v1_full_0040286,131,COC(C)(OCC(C)(C)C)c1ccc(N(C)C)cc1,ketal,C(C(C)(C)C)*,C*,c1(*)ccc(N(C)C)cc1,C*,3.2104763221361843,3.634400000000003,5.51429544,0.278463234106182,TRUE,FALSE
HTS000132,virt_molwt_v1_full_1288396,132,CCCCCCCCCCC(OCC)(OCCOCCN)Oc1ccc(C(=O)O)cc1,orthoester,c1(*)ccc(C(=O)O)cc1,C(COCCN)*,CCO*,CCCCCCCCCC*,3.1274475087874896,4.976600000000004,5.502682,0.8795223853738459,TRUE,FALSE
HTS000133,virt_molwt_v1_full_0084855,133,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OCCCl,orthoester,C(CNC(=O)C=C)*,C(CCl)*,CO*,CCCCCCCCCC*,3.416278263139958,4.391600000000004,5.49929494,0.5570418602430112,TRUE,FALSE
HTS000134,virt_molwt_v1_full_0000604,134,CCCCCC(OC)(OCC)OCC,orthoester,CC*,C(C)*,O(C)*,CCCCC*,2.8584328124127847,2.939900000000001,5.49677632,0.5233124518528157,TRUE,FALSE
HTS000135,virt_molwt_v1_full_0038055,135,CCCCCCCCCCC(OC)(OC)OCCN1C(=O)c2ccccc2C1=O,orthoester,C(CN1C(=O)c2ccccc2C1=O)*,C*,CO*,CCCCCCCCCC*,2.605380681371132,4.776600000000005,5.49476394,0.6630564781293058,TRUE,FALSE
HTS000136,virt_molwt_v1_full_0000603,136,CCCCCC(OC)(OC)OCC,orthoester,C(C)*,C*,CO*,CCCCC*,2.852430079679156,2.549800000000001,5.492282299999999,0.5099581734187971,TRUE,FALSE
HTS000137,virt_molwt_v1_full_0013084,137,CCCCCC(OCC)(OCC)OCCC,orthoester,CCC*,CC*,O(CC)*,CCCCC*,2.8421222515721087,3.720100000000003,5.490495999999999,0.6107755079688084,TRUE,FALSE
HTS000138,virt_molwt_v1_full_0279856,138,C=CC(=O)NCCOC(CCCCCCCCCC)(OCC)OCCNC(=O)OC,orthoester,C(CNC(=O)OC)*,C=CC(=O)NCC*,CCO*,CCCCCCCCCC*,3.3855628179432653,3.898900000000002,5.48833492,0.6456472256269157,TRUE,FALSE
HTS000139,virt_molwt_v1_full_0943635,139,CCCCCCCCCCC(OC)(OCCOCCN)OCCOCCN,orthoester,C(COCCN)*,C(COCCN)*,CO*,CCCCCCCCCC*,2.9662074803195413,2.801200000000001,5.4824328200000005,0.680627604319732,TRUE,FALSE
HTS000140,virt_molwt_v1_full_0253335,140,CCCCCCCCCCC(OC)(OCCNC(=O)OC)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C(CNC(=O)OC)*,CO*,CCCCCCCCCC*,3.800979871966313,4.850000000000004,5.46714774,0.6784497786337782,TRUE,FALSE
HTS000141,virt_molwt_v1_full_0942856,141,CCCCCCCCCCC(OCC)(OCCNC(=O)OC)OCCOCCN,orthoester,C(CNC(=O)OC)*,C(COCCN)*,CCO*,CCCCCCCCCC*,3.3394777485381457,3.572000000000002,5.458500959999999,0.6712508196077426,TRUE,FALSE
HTS000142,virt_molwt_v1_full_0027015,142,CCC(CC)C(OC)(OC)OC,orthoester,C*,C*,CO*,C(CC)(CC)*,3.534518236345804,2.0156,5.456674120000001,0.416337421442903,TRUE,FALSE
HTS000143,virt_molwt_v1_full_0596524,143,CCCCCC(OCC)(OCCC)OCCC,orthoester,C(CC)*,CCC*,CCO*,CCCCC*,2.849282948452668,4.110200000000003,5.45459546,0.5577910940921541,TRUE,FALSE
HTS000144,virt_molwt_v1_full_0225936,144,CC(C)OC(OCC(C)(C)C)(c1ccc(N(C)C)cc1)C1CC1,ketal,C(C(C)(C)C)*,C(C)(C)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.425131116276546,4.803100000000005,5.45288028,0.3133110512787534,TRUE,FALSE
HTS000145,virt_molwt_v1_full_0094215,145,CCCCCCCCCCC(OC)(OCCCl)OCCNC(=O)OC,orthoester,C(CNC(=O)OC)*,C(CCl)*,CO*,CCCCCCCCCC*,3.29464573566743,4.445400000000004,5.4513612,0.5073383068581162,TRUE,FALSE
HTS000146,virt_molwt_v1_full_0002956,146,CCCCCCCCCCC(OCC)(OCC)OCCNC(=O)C(F)(F)F,orthoester,C(CNC(=O)C(F)(F)F)*,CC*,O(CC)*,CCCCCCCCCC*,2.870730327742388,4.939100000000004,5.448383420000001,0.7356252130678186,TRUE,FALSE
HTS000147,virt_molwt_v1_full_0026883,147,COC(CC(C)(C)C)(OC)OC,orthoester,C*,C*,CO*,C(C(C)(C)C)*,3.1446261767924533,2.0156,5.44284968,0.4362480859651919,TRUE,FALSE
HTS000148,virt_molwt_v1_full_0307156,148,CCCCCCCCCCC(OCC)(OCCOCCN)Oc1ccccc1C(=O)O,orthoester,c1(*)ccccc1C(=O)O,C(COCCN)*,CCO*,CCCCCCCCCC*,3.194949082214065,4.976600000000004,5.4419443,0.8448035085644141,TRUE,FALSE
HTS000149,virt_molwt_v1_full_0040296,149,COC(OCC(C)(C)C)(c1ccc(N(C)C)cc1)C1CC1,ketal,C(C(C)(C)C)*,C*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.3438315814614183,4.024500000000003,5.43431942,0.3100981429404915,TRUE,FALSE
HTS000150,virt_molwt_v1_full_0988875,150,C=CCC(=O)OCCOC(CCCCCCCCCC)(OC)OCCOC,orthoester,C=CCC(=O)OCC*,C(COC)*,CO*,CCCCCCCCCC*,3.387969923445639,4.616300000000004,5.42671168,0.5775319764607301,TRUE,FALSE
HTS000151,virt_molwt_v1_full_0969375,151,C=CC(=O)NCCOCCOC(CCCCCCCCCC)(OC)OCCNC(=O)OC,orthoester,C(COCCNC(=O)C=C)*,C(CNC(=O)OC)*,CO*,CCCCCCCCCC*,3.4307463517768344,3.525400000000001,5.423836060000001,0.6203430204349578,TRUE,FALSE
HTS000152,virt_molwt_v1_full_0627626,152,C=CCCCOC(C)(OCC(C)(C)C)c1ccc(N(C)C)cc1,ketal,CC(C)(C)C*,C=CCCC*,c1(*)ccc(N(C)C)cc1,C*,3.4183083525780558,4.970800000000005,5.417259840000001,0.2427771234245813,TRUE,FALSE
HTS000153,virt_molwt_v1_full_0013083,153,CCCCCC(OC)(OCC)OCCC,orthoester,CCC*,C(C)*,CO*,CCCCC*,3.273671086533783,3.330000000000002,5.412593940000001,0.617124603502413,TRUE,FALSE
HTS000154,virt_molwt_v1_full_0039603,154,CCCCCC(OC)(OC)OCCC,orthoester,CCC*,C*,CO*,CCCCC*,2.8466927314411272,2.939900000000001,5.409435019999999,0.5989211893665823,TRUE,FALSE
HTS000155,virt_molwt_v1_full_0270495,155,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OCCNC(=O)C=C,orthoester,C=CC(=O)NCC*,C(CNC(=O)C=C)*,CO*,CCCCCCCCCC*,3.053635861692165,3.455000000000002,5.4028788,0.6500109226902236,TRUE,FALSE
HTS000156,virt_molwt_v1_full_0013776,156,CCOC(OCC(C)(C)C)(c1ccc(N(C)C)cc1)C1CC1,ketal,C(C(C)(C)C)*,C(C)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.3833729730865585,4.4146000000000045,5.400986519999999,0.3071013718282962,TRUE,FALSE
HTS000157,virt_molwt_v1_full_0597216,157,CCCOC(OCC(C)(C)C)(c1ccc(N(C)C)cc1)C1CC1,ketal,C(C(C)(C)C)*,C(CC)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.392668402205847,4.804700000000005,5.393413860000001,0.3037290975423634,TRUE,FALSE
HTS000158,virt_molwt_v1_full_0032583,158,CCCCCC(OC)(OC)OC(C)C,orthoester,CC(C)*,C*,CO*,CCCCC*,2.9146302738418264,2.9383000000000017,5.39193048,0.5014278162613733,TRUE,FALSE
HTS000159,virt_molwt_v1_full_0006064,159,CCCCCC(OCC)(OCC)OC(C)C,orthoester,CC(C)*,CC*,O(CC)*,CCCCC*,2.927396775885004,3.7185000000000015,5.38975844,0.5285565461116971,TRUE,FALSE
HTS000160,virt_molwt_v1_full_1029435,160,C=CC(=O)OCCOC(CCCCCCCCCC)(OC)OCCNC(=O)OC,orthoester,COC(=O)NCC*,C(COC(=O)C=C)*,CO*,CCCCCCCCCC*,3.359091069363662,3.935800000000002,5.388320720000001,0.5878802905786701,TRUE,FALSE
HTS000161,virt_molwt_v1_full_0225244,161,CCCCCC(OCC)(OCCC)OC(C)C,orthoester,C(C)(C)*,CCC*,CCO*,CCCCC*,3.3453850373753,4.108600000000004,5.388068940000001,0.4776325115389177,TRUE,FALSE
HTS000162,virt_molwt_v1_full_0013864,162,CCCCCC(OCC)(OCC)OCC(C)(C)C,orthoester,C(C(C)(C)C)*,CC*,O(CC)*,CCCCC*,3.0158452336842227,4.356200000000004,5.38292384,0.7379461020583834,TRUE,FALSE
HTS000163,virt_molwt_v1_full_0280635,163,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OCCOCCN,orthoester,C=CC(=O)NCC*,C(COCCN)*,CO*,CCCCCCCCCC*,3.426945669136062,3.1281000000000008,5.3813732000000005,0.6768134586557097,TRUE,FALSE
HTS000164,virt_molwt_v1_full_0597304,164,CCCCCC(OCC)(OCCC)OCC(C)(C)C,orthoester,C(C(C)(C)C)*,C(CC)*,CCO*,CCCCC*,3.435076901321704,4.746300000000005,5.37902788,0.6872019474567383,TRUE,FALSE
HTS000165,virt_molwt_v1_full_0578595,165,C=CC(=O)OCCOC(CCCCCCCCCC)(OC)OCCOC,orthoester,C(COC(=O)C=C)*,COCC*,CO*,CCCCCCCCCC*,3.300446785883546,4.226200000000004,5.3755926,0.5001054552460071,TRUE,FALSE
HTS000166,virt_molwt_v1_full_0027127,166,CCCCCC(OC)(OC)c1ccc(C)cc1,ketal,C*,C*,c1(*)ccc(C)cc1,CCCCC*,2.3061425229207515,4.020920000000004,5.37331196,0.3000948612665374,TRUE,FALSE
HTS000167,virt_molwt_v1_full_0026835,167,CCCCC(OC)(OC)OC,orthoester,C*,C*,CO*,CCCC*,2.920810415872827,1.7696,5.373116040000001,0.3180759771917812,TRUE,FALSE
HTS000168,virt_molwt_v1_full_0413236,168,CCCCCCCCCCC(OCC)(OCCOCCN)OCC(F)(F)F,orthoester,C(COCCN)*,C(C(F)(F)F)*,CCO*,CCCCCCCCCC*,3.406975494295841,4.778300000000003,5.3678171400000005,0.5443438996355103,TRUE,FALSE
HTS000169,virt_molwt_v1_full_1108996,169,C=CC(=O)OCCOC(CCCCCCCCCC)(OCC)OCCF,orthoester,C(COC(=O)C=C)*,FCC*,CCO*,CCCCCCCCCC*,3.4755190725010383,4.9394000000000045,5.365148500000001,0.4228007305776376,TRUE,FALSE
HTS000170,virt_molwt_v1_full_0001387,170,CCCCCC(OCC)(OCC)c1ccc(C)cc1,ketal,CC*,C(C)*,c1(*)ccc(C)cc1,CCCCC*,2.4534933557160983,4.8011200000000045,5.3642755,0.3859200814718717,TRUE,FALSE
HTS000171,virt_molwt_v1_full_0596523,171,CCCCCC(OC)(OCCC)OCCC,orthoester,C(CC)*,CCC*,CO*,CCCCC*,2.859470852970709,3.720100000000003,5.364007880000001,0.5662977250950398,TRUE,FALSE
HTS000172,virt_molwt_v1_full_0001276,172,CCOC(OCC)(OCC)C(CC)CC,orthoester,CC*,CC*,O(CC)*,C(CC)(CC)*,3.237801195726993,3.185900000000002,5.35968424,0.5629631419683053,TRUE,FALSE
HTS000173,virt_molwt_v1_full_0023235,173,CCCCCCCCCCC(OC)(OCC)OCCCNC(=O)C(F)(F)F,orthoester,C(CCNC(=O)C(F)(F)F)*,C(C)*,CO*,CCCCCCCCCC*,3.2576259142542616,4.939100000000004,5.3568272,0.7335187210059766,TRUE,FALSE
HTS000174,virt_molwt_v1_full_0027126,174,CCCCCC(OC)(OC)c1ccc(OC)cc1,ketal,C*,C*,COc1ccc(*)cc1,CCCCC*,2.2666357336842218,3.7211000000000025,5.35474108,0.3796170053093058,TRUE,FALSE
HTS000175,virt_molwt_v1_full_0000496,175,CCOC(OC)(OCC)C(CC)CC,orthoester,CC*,C(C)*,O(C)*,C(CC)(CC)*,3.3160751802867328,2.7958000000000007,5.35261716,0.5741088897962497,TRUE,FALSE
HTS000176,virt_molwt_v1_full_1394475,176,CCCCCCCCCCC(OC)(OCCOCCN)Oc1c(C)cccc1C(=O)O,orthoester,c1(*)c(C)cccc1C(=O)O,C(COCCN)*,CO*,CCCCCCCCCC*,3.28183170820876,4.894920000000004,5.35126562,0.8231554698486901,TRUE,FALSE
HTS000177,virt_molwt_v1_full_0279855,177,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OCCNC(=O)OC,orthoester,C(CNC(=O)OC)*,C=CC(=O)NCC*,CO*,CCCCCCCCCC*,3.3653320950046863,3.5088000000000017,5.34900978,0.6488313863456621,TRUE,FALSE
HTS000178,virt_molwt_v1_full_0000495,178,CCOC(OC)(OC)C(CC)CC,orthoester,C(C)*,C*,CO*,C(CC)(CC)*,3.4131931436739844,2.4057000000000004,5.3456557,0.5487150072893577,TRUE,FALSE
HTS000179,virt_molwt_v1_full_1288395,179,CCCCCCCCCCC(OC)(OCCOCCN)Oc1ccc(C(=O)O)cc1,orthoester,c1(*)ccc(C(=O)O)cc1,C(COCCN)*,CO*,CCCCCCCCCC*,3.096288777865695,4.586500000000003,5.34461984,0.8604515868474776,TRUE,FALSE
HTS000180,virt_molwt_v1_full_1278255,180,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)Oc1ccc(C(=O)O)cc1,orthoester,c1(*)ccc(C(=O)O)cc1,C(CNC(=O)C=C)*,CO*,CCCCCCCCCC*,3.148373883275072,4.913400000000004,5.34415636,0.8172739822346056,TRUE,FALSE
HTS000181,virt_molwt_v1_full_0003724,181,CCCCCC(OCC)(OCC)OC(C)(C)C,orthoester,CC(C)(C)*,CC*,O(CC)*,CCCCC*,2.919565043379018,4.108600000000004,5.341145800000001,0.6391692005468128,TRUE,FALSE
HTS000182,virt_molwt_v1_full_1058295,182,C=C(C)C(=O)OCCOC(CCCCCCCCCC)(OC)OCCF,orthoester,C(COC(=O)C(=C)C)*,FCC*,CO*,CCCCCCCCCC*,3.458063329613788,4.939400000000005,5.34065002,0.4426878628273535,TRUE,FALSE
HTS000183,virt_molwt_v1_full_0012976,183,CCCOC(OCC)(OCC)C(CC)CC,orthoester,CCC*,CC*,O(CC)*,C(CC)(CC)*,3.2189613554914445,3.5760000000000023,5.34058614,0.6373856600464073,TRUE,FALSE
HTS000184,virt_molwt_v1_full_0000607,184,CCCCCC(OC)(OCC)c1ccc(C)cc1,ketal,C(C)*,C*,c1(*)ccc(C)cc1,CCCCC*,2.8196538815266585,4.411020000000004,5.3354564,0.358250386163979,TRUE,FALSE
HTS000185,virt_molwt_v1_full_0109716,185,CN(C)c1ccc(C(OC(C)(C)C)(OC(C)(C)C)C2CC2)cc1,ketal,CC(C)(C)*,C(C)(C)(C)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,2.9269190037430626,4.945600000000005,5.3320715,0.2487266269396743,TRUE,FALSE
HTS000186,virt_molwt_v1_full_0119164,186,CCCCCC(OCC)(OCCC)OC(C)(C)C,orthoester,C(C)(C)(C)*,CCC*,CCO*,CCCCC*,3.341176189218966,4.498700000000004,5.331025519999999,0.597600762929504,TRUE,FALSE
HTS000187,virt_molwt_v1_full_0013086,187,CCCCCC(OCC)(OCCC)c1ccc(OC)cc1,ketal,CCC*,C(C)*,COc1ccc(*)cc1,CCCCC*,2.88468880347669,4.891400000000004,5.32719552,0.4535168139549684,TRUE,FALSE
HTS000188,virt_molwt_v1_full_0000363,188,CCOC(CC(C)(C)C)(OC)OC,orthoester,C(C)*,C*,CO*,C(C(C)(C)C)*,3.118385204554281,2.4057000000000004,5.32639098,0.5594349215273191,TRUE,FALSE
HTS000189,virt_molwt_v1_full_0001144,189,CCOC(CC(C)(C)C)(OCC)OCC,orthoester,CC*,CC*,O(CC)*,C(C(C)(C)C)*,3.090960337738829,3.185900000000002,5.32251652,0.5513521543165218,TRUE,FALSE
HTS000190,virt_molwt_v1_full_0164415,190,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OC1CCCCC1C(=O)OC,orthoester,COC(=O)C1CCCCC1*,C(CNC(=O)C=C)*,CO*,CCCCCCCCCC*,3.9277155765423455,4.884600000000004,5.32226008,0.5823162547443318,TRUE,FALSE
HTS000191,virt_molwt_v1_full_0112056,191,CC(C)OC(OC(C)(C)C)(c1ccc(N(C)C)cc1)C1CC1,ketal,C(C)(C)(C)*,CC(C)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.334957197336884,4.555500000000004,5.3215592,0.2413671886800855,TRUE,FALSE
HTS000192,virt_molwt_v1_full_1022416,192,CCCCCCCCCCC(OCC)(OCCNC(=O)OC)OCCNC(=O)OC,orthoester,COC(=O)NCC*,C(CNC(=O)OC)*,CCO*,CCCCCCCCCC*,2.867391615155775,3.952700000000002,5.314365980000001,0.5574155373151752,TRUE,FALSE
HTS000193,virt_molwt_v1_full_0174555,193,CCCCCCCCCCC(OC)(OCCOCCN)OC1CCCCC1C(=O)OC,orthoester,COC(=O)C1CCCCC1*,C(COCCN)*,CO*,CCCCCCCCCC*,3.8836558244620942,4.557700000000003,5.3137332200000005,0.6152748866693662,TRUE,FALSE
HTS000194,virt_molwt_v1_full_0651916,194,C=C(C)C(=O)OCCCOC(CCCCCCCCCC)(OCC)OCCOCCN,orthoester,C(CCOC(=O)C(=C)C)*,C(COCCN)*,CCO*,CCCCCCCCCC*,3.449156907147751,4.725400000000004,5.31283958,0.658505802179964,TRUE,FALSE
